	X	Y0	Y1
700	66.63499722	70.48710151	76.04866367
701	54.88594059	59.96564976	65.29487335
702	62.19536568	66.92787234	73.63388819
703	58.14382251	63.57364889	69.90783693
704	50.20833243	55.98703788	61.62429358
705	58.0049708	61.96150503	70.19188933
706	62.70758758	64.25185789	74.82312234
707	67.53456014	70.02248716	79.98028583
708	70.29079636	74.64017742	82.54074649
709	58.08327632	63.00551412	70.05843062
710	72.71721866	75.50094084	81.4735198
711	88.02956819	92.71627564	96.80859688
712	60.25641534	64.93665269	71.46533253
713	80.13910786	81.46069539	89.45312326
714	57.48846181	61.80154908	68.20048043
715	61.02353047	64.49436519	72.44501923
716	74.89429945	78.36400334	84.90573576
717	51.03313447	57.38470783	62.96386252
718	77.12325389	78.2948682	86.06641594
719	67.08305181	69.16448528	77.21450034
720	57.83204279	62.46570105	69.62176773
721	67.8195943	71.19178657	77.12897566
722	62.15506456	66.45674934	73.03182369
723	70.36801627	73.21401294	81.22718079
724	59.56909648	63.62707471	71.41310034
725	68.96014519	73.1090586	77.91043654
726	55.01834887	59.3015914	66.92767765
727	82.33354785	82.57747722	91.85301694
728	76.88898845	78.64092325	86.69919409
729	60.15353308	65.34959143	69.38652961
730	46.64700597	50.73885052	57.7153342
731	53.61778686	57.87300314	65.60867687
732	65.31470878	69.30942774	76.57917692
733	66.98840279	69.7753277	76.35265144
734	64.85098123	68.50513621	75.34314827
735	67.04420752	69.8427101	79.01094449
736	47.64558006	52.97020995	58.91086377
737	62.51283178	65.77736783	72.19276992
738	62.77721324	65.82214627	73.05062891
739	71.49684246	74.49011005	79.6845048
740	64.62128625	68.36463352	75.11859071
741	64.76342169	68.242741	76.79384118
742	76.70541927	79.36731868	85.91876502
743	76.97869654	79.08533139	87.10519605
744	73.25201958	76.87671339	82.58372605
745	65.77892134	69.55319777	76.68717115
746	59.66851653	62.71216313	70.42161212
747	51.87185065	59.15372703	65.5933738
748	47.4445996	53.53844579	57.95550906
749	64.85089857	68.1805775	74.19561352
750	77.31761865	80.4342645	86.30881329
751	62.15035193	67.58621108	73.81800402
752	76.04820975	78.64514797	85.72239774
753	76.68803256	79.83322902	85.5881054
754	58.13858391	63.37708356	67.68753019
755	60.45999044	63.56681071	71.72469044
756	71.11992783	74.44573871	81.75079311
757	53.93573265	59.65624041	65.03789927
758	72.3458102	74.86421261	80.6687345
759	56.62085096	60.9139121	69.44144861
760	87.4567634	87.98037654	96.04311002
761	59.75533684	63.74977103	72.34603861
762	63.38628043	66.68257221	72.55146229
763	84.29007315	86.31247493	92.58105744
764	57.90799506	61.64277077	68.90645922
765	59.97520777	64.92888848	70.62354443
766	68.59602044	71.79358791	79.5752526
767	64.679952	67.09217852	75.07063681
768	67.15811729	70.42427257	76.42666733
769	79.14083885	80.36257383	86.28130564
770	72.73768698	76.11870383	82.36859198
771	50.86960454	56.85887222	62.65969486
772	63.31762755	67.80818061	75.2139709
773	66.15574325	70.11458514	78.28298662
774	69.16945343	71.12268594	79.10033564
775	68.52169308	72.66879339	81.04711505
776	64.26127873	67.14106565	74.17263163
777	65.69646167	68.62356752	76.78849804
778	65.06862015	70.87738505	74.86402381
779	67.20754182	70.17107347	79.43822336
780	55.74356393	60.45899608	66.92177901
781	62.95452774	67.68253456	71.65011216
782	60.23772489	65.74213036	71.46646558
783	55.72434207	59.84486826	69.35171393
784	79.92756142	81.30648299	89.72509722
785	73.87931861	76.56827614	83.07945694
786	68.33639384	71.87939361	78.01928322
787	57.7011139	64.01997134	69.5143859
788	62.96630781	65.8587769	73.44162082
789	57.86376744	62.38137424	69.41058568
790	50.62616804	54.92512496	63.11049516
791	66.81198789	71.24912906	77.6990544
792	60.63545013	64.49153159	71.6438609
793	71.81068604	75.04514178	80.60448331
794	65.6992985	68.51263738	76.89266799
795	64.80825933	70.03499921	74.81031701
796	73.52950732	75.10585717	82.70939361
797	57.53360004	62.89140538	68.1078997
798	74.99412785	79.90328622	81.84617104
799	75.7019892	75.83052741	84.91275624
800	52.87450806	57.68048595	65.7120848
801	65.7864811	69.76123394	76.70611374
802	53.85402467	57.35182523	66.37184254
803	70.40897761	73.94211054	79.94997643
804	40.81105146	47.93428095	55.20466664
805	56.79356206	61.84170147	66.10085529
806	58.03624816	61.53023855	70.89173509
807	66.77958551	70.93134405	77.25767795
808	66.52813648	68.49328701	76.70685872
809	56.8591668	60.54946623	69.36571767
810	65.4874361	70.38749007	76.44286208
811	63.24141873	65.58559629	72.54944731
812	64.9302528	69.40635375	74.73731271
813	37.60283411	43.11100307	49.66354579
814	56.9105623	59.9968087	67.90298227
815	54.68702483	60.02174026	66.22454399
816	61.92131182	65.46319143	73.06936625
817	62.52688223	64.47787043	72.79664152
818	50.7783033	55.595841	63.79224912
819	74.67163231	77.60140336	83.52822097
820	58.94140362	63.38576199	70.00037349
821	71.57703389	75.58157018	83.98172565
822	65.3375278	67.97609852	75.92293763
823	58.47756881	63.09570548	69.19787228
824	85.57857393	86.95480247	92.78154261
825	77.73298404	80.85371259	87.95668746
826	81.58991554	83.20854007	90.54954495
827	54.07538196	57.99081762	65.72353978
828	52.59093579	56.61068653	63.88777324
829	50.08485968	52.8852076	61.75959168
830	68.08564458	70.62486885	77.69811878
831	63.57510944	66.43719839	72.84322028
832	67.63314498	70.63880074	76.96726617
833	62.9068346	65.32564316	73.06947729
834	66.52178222	70.3833079	76.77768335
835	47.81938293	53.635136	60.51048479
836	64.65696267	68.19236352	75.13917366
837	73.59927149	77.97131187	82.72939811
838	72.98905371	76.79070424	81.74832886
839	56.41229503	60.58615729	68.23358488
840	60.65725406	63.84604397	71.32102548
841	53.41642853	56.40456453	65.21113548
842	72.24175683	75.83770366	82.49585048
843	82.97706813	84.23416742	93.14877142
844	60.11630137	61.18675326	70.31339684
845	64.248423	68.47406091	73.35335771
846	62.77669297	66.79031313	73.90989394
847	64.59062744	70.24410212	76.13170595
848	62.21989938	66.47834711	72.68536844
849	49.15731547	54.48790774	60.73545911
850	85.78164803	88.69617842	95.09639384
851	58.10438451	60.7455487	69.06906589
852	64.75338247	67.58961867	77.42347205
853	71.77267643	74.34318462	82.14982155
854	73.20278762	74.96548555	84.45977349
855	51.4220447	56.12199824	63.96405384
856	64.99593759	70.21873736	75.06978575
857	47.0367848	51.09092369	60.00718411
858	62.95115427	66.65589053	73.33427268
859	64.86283589	67.53848252	75.20016689
860	70.00078546	71.93081164	79.57752017
861	93.98241714	95.60104255	101.7717456
862	60.82840555	65.41911364	71.84256752
863	51.04032224	55.19815136	62.16004632
864	67.68984901	71.31956724	78.66679881
865	47.63117483	54.62397479	59.67344801
866	63.65441334	69.04201677	72.99100572
867	61.25137231	64.03857338	71.4000926
868	70.29299818	73.70961822	79.57242041
869	77.43414156	77.65866635	88.82132748
870	59.217482	62.5536366	69.94438304
871	58.76768592	62.26323844	68.3538402
872	68.97644551	71.85634515	78.5593928
873	65.15559983	69.0017409	75.21379653
874	75.70424815	78.9326251	85.51725454
875	71.55584699	75.2964399	81.75116536
876	70.65913227	73.9626441	80.26162533
877	49.69640609	53.57600747	62.52903907
878	66.99016013	71.16045326	79.60995409
879	67.66867092	72.37048781	77.25765137
880	74.16471876	76.2797079	83.38141345
881	63.48963703	66.12603429	73.91126346
882	63.4833768	66.40893342	75.86668415
883	66.56430228	71.35186782	75.96608481
884	57.73019123	62.24167387	69.70245535
885	69.15478	75.05362856	78.67086595
886	76.38202472	77.65494636	83.77808891
887	52.14326247	56.93082916	65.27270718
888	75.18344577	79.3995015	84.36344246
889	73.88529142	76.15680741	83.70248167
890	64.90008863	68.9978853	75.19071451
891	61.03814953	63.803629	72.58622557
892	67.66195977	70.01495965	77.4859659
893	60.87485234	64.06328346	72.9722015
894	65.64924096	70.43170955	75.7568627
895	82.24221118	84.533581	90.41462509
896	51.82098494	55.85596751	63.65400435
897	60.73453181	64.74077705	73.88205895
898	63.51279058	68.62213953	76.29166207
899	67.37046966	71.75108753	78.7760587
900	54.99836009	59.27014909	66.38687117
901	74.23436617	75.85109149	83.56783
902	54.63086602	60.0467291	66.33215373
903	74.03332029	77.30602113	81.21361149
904	72.21378337	76.03503082	81.91955839
905	71.09611775	74.87857707	80.18100152
906	66.48610156	71.0547621	76.37412828
907	66.30239812	69.70601409	76.88591684
908	60.10496487	63.8150555	71.73926417
909	70.67280557	72.54331118	80.11927302
910	71.76649626	73.3267403	80.74226788
911	69.08861147	74.33756684	79.4266022
912	62.7416497	66.98373654	74.25997305
913	63.56125838	64.98721508	73.06350096
914	77.65710352	78.78015819	86.45598025
915	72.9832196	75.71514051	81.02680545
916	62.68094072	66.02352168	73.63426748
917	69.9336158	74.5014729	80.49939894
918	56.87774217	61.40378166	68.72983089
919	82.37860659	84.3994737	92.37013968
920	52.23823811	56.16049188	63.41570756
921	69.3495242	72.74100414	80.41429785
922	66.83020623	70.35856097	76.99927736
923	48.48998378	52.99143599	62.0187569
924	53.57382553	58.26339661	64.73954589
925	84.97969888	87.73610335	92.89438494
926	68.5760963	71.67138505	79.17265009
927	68.56922004	71.90967324	79.17900599
928	70.06068558	71.668944	79.77206362
929	53.62654585	56.668238	65.5890771
930	52.01415072	57.00888519	63.22836883
931	67.82882158	71.65356422	76.11541397
932	67.50261211	69.56027981	75.11733271
933	61.24931058	64.80477607	70.4642496
934	63.0750858	66.79814638	72.46879523
935	67.9982017	70.84003275	78.80168262
936	80.20681849	82.77507935	88.36393687
937	68.77470964	71.85620994	78.82702209
938	61.80533237	65.15496096	71.78264747
939	63.56973825	69.36722912	73.96708396
940	77.52851931	78.97885129	85.96331191
941	56.58366666	59.45408875	67.88365182
942	46.45724358	52.25641835	60.58863347
943	69.28044489	73.41211633	78.38934541
944	52.32508084	56.01632087	65.50301419
945	62.22322277	67.84212857	73.6275814
946	72.50608472	75.84186274	81.78758097
947	57.88970739	61.82805112	69.17029386
948	67.25377631	72.46228064	76.59866968
949	54.43488277	57.31253826	65.92399452
950	73.37294043	75.6601101	83.37938704
951	85.69175307	86.78118127	92.99340412
952	57.63346867	61.92786889	67.55746775
953	66.0620967	68.60741662	77.87292886
954	52.72202868	56.56486646	64.12246671
955	71.02681926	73.53169168	80.38865116
956	44.94064662	51.32474864	55.58614708
957	64.8899889	67.40917897	73.62385372
958	75.68107	77.10478138	85.75358442
959	58.48930502	60.93485495	67.40463293
960	71.95206036	76.94244957	81.40251003
961	51.35695025	57.08890196	63.80415638
962	56.69413767	62.16928485	68.10036532
963	65.55554659	68.52667808	75.3589438
964	66.39842011	69.27313637	77.20576868
965	55.87660072	61.43166217	66.77943167
966	61.61712078	63.99228167	71.90744986
967	60.36856706	65.41281301	71.28114595
968	62.69821964	66.36215969	73.29536296
969	59.52644133	60.37198521	70.09359092
970	58.42689615	63.05938091	67.50746154
971	64.07557121	66.93462273	74.70170316
972	62.45280287	64.47296612	72.42525197
973	64.02552266	69.34535977	75.17010691
974	53.84476449	57.80970469	66.90231637
975	53.07007587	56.77813646	64.02301612
976	90.97688411	90.38493304	100.4336042
977	59.69336836	63.93142577	71.80242496
978	60.43232316	62.74259594	74.09618198
979	48.99881642	52.80294219	59.90561999
980	72.79817106	75.99285963	80.1060127
981	70.89314444	74.08162473	79.84468216
982	67.26513536	70.41592194	75.60931233
983	59.74149115	65.05190132	72.78657915
984	52.44497655	57.2945918	64.49363704
985	49.99798365	56.29955837	61.58107634
986	58.57838537	61.69434415	69.75931089
987	61.15607606	65.2106075	73.15495374
988	69.93187168	72.20730611	78.49752183
989	72.20836677	75.34528895	83.23616135
990	75.62542275	77.53083941	84.46294454
991	68.05511962	71.11376773	79.29466775
992	69.23015916	72.6776679	78.57268124
993	52.90058573	57.50286405	65.03683046
994	74.94906861	77.62632573	84.27009701
995	61.62552711	66.97106371	73.61885066
996	51.69566735	55.70218444	64.17719081
997	65.64738333	70.13314182	75.81028793
998	47.85433349	54.2259213	60.07572865
999	81.14616787	82.79413286	89.95825802
1000	53.05567622	58.39332467	63.71310351
